cleaned_text,label
سایه خودم نویس جلو چراغ دیوار افت خودم معرفی,1
سلام ادب نقص انسان صحبت انسانی نهایت مستقیم قرار نگیره نهایت غلط متوهم میرسه نهایت دنیای خدایی لذت واقعی حقیقی درک عدد انسان زمین مقاصد ختم تباهی نیستی انسان حاصل نمیکنه راهی درست انسان حالت صراط مستقیم الحمدلله الذی هدانا لهذا کنا لنهتدی لولا هدانا الله,1
خووب,0
جذاب هاست دوست ادامه بخونید نمیتونید گذار میخونید تاریکی میشید نقطه روشنی نداره فضای روشن انگیزش مثبت نگر دوست توصیه نمیشه,1
بالاخره سال کتابی بعداز شنیدن اسم دسم سالم بعدا سال خوان خاطر ترس شنو محتوا جرات علارغم میل باطنی مطالعه بگم نظرم ادبی شاهکار زیبایی خلق نتیجه محتوا بافت متن ادبی حکایت ذهن مالیخولیایی متن نشان حقیقتا پوچ گرا افسرده آدم اطرافش همینطور فرهنگ سنتی زمانه بیزار بیزاری ناامیدی خلق ادبی موضوع جذاب گیرا شخصیت پرداز خواندن سبک رمان لذت روحیه سالم مثبت پیشنهاد,1
ممنون,1
گنگ اخر اصن منظورشو فهم,0
عجیبی,1
مساویست اتلاف زمان آلوده روح قول بنده خدا حرام کاذب ذلالت,0
نظرم سنگینیه حسی موقع قرار گرفتن فضای آلای تاریک مبهم,0
مزخرف,0
ترین,1
حرف نداره تخیل نداره انگیزه معنا واقعی کلمه سورئال واقعیت تخیلی بنظر دوست ماهری جزو حتما خوان,1
نظرم شاهکاره مواقع حصار ذهنی,1
تکرار حرف تکراری بیهوده رفته بیست نداره ارزش ندارهه,0
سنگین بازتاب دهنده تاریک,1
کتابی زیبا عزیز,1
خاصی سبک سورئال اخر انبوهی سوال جواب باقی میذاره,1
جالب وقت هدر سرشار ناامیدی,0
خودم نقد طولانی برضد نویس وجه خوان دیدن نظرات دیدگاه فهم معنا دنیای مشوش برد گاهی نیس زاویه تاریک قضایا نگر اصولا کارکرد معنا یکبار خواندن ارزد اطلاعات راجع شخصیت سبک سورئال خواندن نظرات نقد راجع آنرا,1
ادبی العاده توصیفات دقیق خفن شخصا متنفر احساس آدم سالمی نبوده لجم روانی طبیعی همچین داستانی ذهن آدمیزاد نمیرسه خدابیامرزدش,1
بنظر جذابیت خاصی برا,1
درک دوبار بخوانیدش,1
کتابایی شاهکار درسته درک مشکله قطعا نویسندگان ایرانی دنیا نداره فکری مردم زمانه خودشان مردم الان جلوتر مردی درک آگاهی سطح شعور منطق,1
همش ناامیدی زند سیاه صحبت,0
کتابی بخونن,1
شاخص ادبی العاده محتوا ناامید یأس ناامیدی انگیزگی آدم القا جذابیت متوسل مفاهیم اروتیک حقیر نقص,0
خلاف انتظار,1
ذهن اگه نگاه خودم بخوام کاغذ کاغذ مداد سیاه خطی همینقدر محتوا صحنه تکراری جذابیت,0
قلم زیبایی پرداز توصیف محیط اطراف خیالات,1
قشنگ آدمو دیوونه اینقد خوبهه,1
عاشق منم روان پریش دوران خودم ادبیات بگی شاهکار بزرگه,1
بنظر گیج کنندست امیدی حرف میزنه پیشنهاد بخونن تصمیم دارن امید باشن,0
درود خدمت عزیز شاهکار جذاب العاده دارک تیره شدت فضای دارکی حالم اگه اهل متوجه میشید شاهکار خوش خوان,1
لذت,1
محتوا قلم زیبا جمله تاثیر گذار خوان نورد ترس فردا میر خودم شناس پیشنهاد حتما خوان,1
زیبا لذت اصلا فهم,1
سلیقه ایه خوشت بیاد اصلا دوست,0
هلیاهنرور براتون عجیب منی میخوام انقدر خوبیای بگم قسمت توصیه نورد مطمئن نیستم آدم پوچ گرایی گرچه ادم پری سرش رمان نویس دومی نداره عباس معروف بهتریناس آدمایی خودشون افکار مرگ خودکشی دارن افسردن بدیه آشنایی مخصوصا زنده بگور هیجانیه نمیشه پایان حدس العاده متن عال پیچیدگیاش جذاب,1
جالب خانواده عزیزانی اعتیاد مواد مخدر الکل گزینه مناسبی زیبای عزیز خوان درس,1
دانش آموخته رشته ادبیات زمینه مطالعات محتوا انتخاب واژگان پلیدی نفرت سیاهی پوچی امیدی القا شبیه هذیان بیمار روانی,0
روحیه حساس نخونن مشخصه دوست,0
مبانی افکار مشکل دارن اصلا کار عمق انحرافات متون ایشون شخصیت لایق نیستن,0
جذاب جلو جذب پایان یکم گنگ مبهم,1
اینقدر آثار تبلیغ درصورتی آثاری مراتب آمورنده نویسندگان چیره دست کشورمون سختی ذهن قانع آخرش بخون اصلا جذابیت,0
مزخرف کتابی,0
بنده انسان روانی بدبین هرز,0
صفحات ابتدایی خوان اصلا انتها خوان,1
اگه ذهن منفعله اینو نخون,1
العاده مطمئن نیستم تحریف نشده سال ممنوع الچاپ,1
سرشار تاثیر مخاطب ولو,1
دنیا,1
واقعیت خواه بگم سبک نیومد جالب هرکس میخونه اولا بدونه محدودیت سنی دوما ادبی تخیل عالیه یادتون نره ریز یکسری تفکرات توی القاع تفکرات مذهبی توجه باشین گرا مذهبی کلا تفکراتشون چطور خواهم_بگم آگاهی خوردتون نره,0
رمان قدری جذاب نفس تحسین انکار موقع رمان همراه احساس پوچی روانپریشی حتا احساس قلم جادویی ذهن تسخیر افتخار,1
شاهکار,1
نظرم بارز ترین نقطه قوت هیجان تخیلی متن خواننده خواندن خسته نشه اتفاق افت پستی لند خواننده خواندن ذوق شوق دست نده,1
پرداز العاده قوی ادم توش میمونه یسری اتفاقی افته نمیشه اصلا سیر ماجرا بینی ذهن ادم درگیر,1
سورئال موفق سرشار نماد تقریبا واژه برچسب نماد اشاره تناسخ داخل منرو انداز قبلی بعدی روح اعتقاد صرفا جذابیت تئوری ناخنک زده شباهت اوایل رمان چشم هایش علوی جالب عشق نقاشی چهره,1
بیخود نویس آدم صبح حالمو ترس بهم خوردگی خداروشکر انسان روزبه روز آگاه میشن ابزار تکنولوژی کمک مان عشق نفرت غیرت شهوت ایمان دیوانه احتمال مید رمان حالت جنون درد ناگفتنی درمانی تحمل نفر پناه برد آغوش رها سپر کار برمی خالق متعال باخبر,0
سورئال قوی حسی چیزا دریافت نمیتونیم کلمات ادا متن جالب همشو یکسره تموم محتوا روان پریشانه یجوری دارک همینجوریشم ندارن پیشنهاد نمیشه مود خودشون بدتر سنین پایین خودم درک کاملی زناشویی مسائل عشقی عاطفی دراین زننده انزجار اور,1
طاقچه سپاسگزار,1
برگزیده ترین قلمداد دوبخش ایران عصر ادبیات کنایه ایی تصویر شکوه جلال عظمت ایران صحبت زبونی زوال ادبیات اعتراض ایران عصر بخصوص استفاده,1
اصلا قشنگ,1
صفحات مطالعه لذت خواه سانسور حذفیات لطفا راهنمایی,1
توصیه,0
شاهکار,1
سنگین عمیق تامله حالت سیاه افسردگی زیبایی مجسم قشنگ ارزش اینهمه تعریف,1
بنظر هرکس تونه ارتباط بگیره مثلا سال مخاطب تاثیر اگه سال کتابو میخوندم ازش متنفر آستانه سالگی مسحور حتما نقد تحلیل مختلف بخونید تجربه لذت درسته دیدگاه ذائقه تلخ بدبینانه زیبایی تون انکار,1
هیاهو احساس تلف اصلا سری بگن سورئاله فهم مگه فهمیدن قراره اضافه هرچند پرداز,0
موضوع محتوا پوچ بدترین کتابی خونده چرند,0
گابریل گارسیا مارکز نویسندگانی قرن ازشون متولد خوشحال قرن آثار توصیه مطالعه فرمای برنده نوبل ادبیات توان باتشکر نوری,1
توام توهمات عنوان جوان نوپا پیشنهاد دهم امید,0
خودنش خوبیو بهم,1
محتوا ادبی سبک سورئال شخص مطالعه دایره لغات متن کلمات استفاده پیچیده ادبی نمیتوان رمان رئال انتظار محتوا علمی پایان مطالعه جدیدی معلومات اضافه نشده مسیر مطالعه لحظه تصور رویداد لذت برد,1
خدایا چرااینقدر آثار دارک وحشتناک بااینکه شاهکار هیت اصلا ابدا نتونستم ارتباط برقرار روحیموبهم ریخت,0
آدم چجوری جنگ جهانی عبور چطور حجم ناامیدی عقبگرد اومدن جنگ جهانی افکار نگاه تاثیر بسزایی بنظر انسان حبس نکنه رگه امید دنیا بچشمش میاد ایجاد امید باقی آثار بخون,0
آدمی نیستم بخون کتابی نمیتونم بخون حوصله میره واقعاا قشنگ,1
پند آموز بخون تخیلی وقت آنقدر مواد مصرف سایه خودم حرف,1
نظرم جذاب علاقه وبی صبری منتظر پایان کاش لغات شماره ورق,1
درک خاصی کسل سیاه,0
ادبی نظیریست دقت خوان,1
خاصی آلیس سرزمین عجایب انگار نفر خمار حالت خواب بیداری دنیا عجیب قواعد عجیب میره اتفاقات عجیب غریب دیگه میوفته,0
سبک سورئال تشخیص واقعیت خیال مشکل توان گناهکار گناه تشخیص زمانی خاصی دیده ژانر تصویر فضای وهم آلای تاریک تکرار وحشتناک خواندن جذاب مخاطب لحظه آخر جذب,1
حتما بخونید,1
صوتی ماه,1
العاده,1
نظرم سنگینیه کوتاه شرایط معنی کلمات بفهمه میتونه براش,1
شخصا کتابو دوست وازخوندنش لذت بدی بهم منتقل نویس احترام قایل کسا خوراکشونه ومطابق سلیقشون,0
تریلر روانشناختی نفر فیلمنامه بنویسه فیلم هیچکاک ترسناک جالب دقیقه شخصیت اصلی اتفاق افتاده قشنگ اومده ذهن مشوش شخصیت اصلی تعریف فیلم مشابه,1
کتابی عمیق سطر دقت خوان جالب حین خواندن ذهن عالیس سرزمین عجایب کلام بینظیر,1
عالیه,1
بای,1
شاهکار ایرانی,1
بنظر عجیبی واقع همش توهمات مجموع علاقه,0
لحظه,1
خوبیه پیشنهاد بخونیدش,1
شاهکارن,1
تشخیص ندادن مرز خیال واقعیت ویژگی جالب,1
عاشق بوفه میخوا بخون خواندن نظرم عوض احساس راح,1
نسخه سانسوره جالبیه پیچیده اگه سورئال دوست دارین حتما بخونین,1
تونسته نظرهارو جذب بکنه شهرت جهانی واسطه متن فضا پوشیده حجم وهم سیاهی پسند زمانی نخونده برام جذابیت خیال وهم الود فضای شدت سیاه تصمیم دیگه اثاری نخونم فضای فکری متن شدت انسان سوق میده ناامیدی,0
آرامش ذهنی افکار احساسات مختلف زیبا فهم نظیره,1
عالیه حتما بخونید رمان جالبیه,1
اولو گوشیو خاموش کردمو بهش قویه تخیل پیشنهاد مید تامل,1
بند بخاطر پیچیدگی شدت حیرت کییف وبار تازه حساب کار دستت میاد عالمی واسه,1
خوبه تراژدی ترسناکه وحشت اوره,0
شاهکار اعیار,1
دونم احساس دیوانگی بهم دست,0
ادغام مرگ دیدگاه,0
سلام قلم سبک دوست حقیقتا موضوع طاقچه ممنون بابت رایگان,0
روایت یکسری اتفاق میشن افکار لابه لای اتفاقات پسنده بخاطر اینه دنبال ماجراست غافل کلمات پیچیده نوشتار خارق العاده دست مریزاد نظری ادبی نظیره جزئیات العادست نقدی ریز آدماست قشنگی ماجرا اینجاست جایگاه نقش قرار میده لحظات,1
لقب شاهکار ادبی مید محشر رمانی چاپ,1
نکات مثبت ازونا توانایی تصویر کشیدن امید جذاب ترین شکل چندجای زمانی غرق ناامیدی چیزهای زیبایی هرچه صورت بارقه امید زنده ماندن توصیف جوری خواننده حیران جور تضاد امید ناامیدی شکل,1
قسمت انگار فهم مقصود نهاییش چیه خواد بگه قسمت دیگه فهم انگار فهم نهایت تاریکی تنهایی نهیلیست ازش برام مون,0
داستانی رمز راز حاشیه ایرانی خواننده مبهوت فرو برد طنین چندان زیبای کلمه تاریکی وهم مرگ تاثیر قلب ذهن خواننده گذار روایت عجیب دیدار عجیب توسط عجیب نهایت قلم عجیب,1
سلام فهم,1
تاثیر گذار,1
طولانی نداره سنگینه نمیشه درک کردش کتاباس میخونی تیکه پازل برات میوفته ارزش خوشی ناخوشی یجا,1
سلام دوست اتفاقا هفته اصفهان نصف جهان سفرنامه جالب اینک زیبا ماورایی بگم کتابی متن چنبار بخون بخاطر سخت بخاطر جالب مثال توصیفات جالب اونجا توصیفات زیبا یخورده ترسناک ماورایی توصیه گوش بدین جالب لذت میبرین عاشق میشین میخا قطره خون تقریبا شبیه بخون,1
کتابی خوان پیشنهاد زنده بگور خوان,1
شاهکار الان جوری حسو توی کتابو حداکثر میخوندم فهم اصل قضیه چیه بنظر نویسندگان معاصر عصر حاضر,1
اگرچه محتوا مشکل قلم اختیار هرچه خواسته قلم آور,1
کتابی مون بخون بخون دارو المجانین قسمتی سختی میخوندم برام قسمت جذاب,0
بنظر قلم العادس,1
جالب سنگین عجیب نثری زیبا,1
تعریف شنو نیومد واقعیت,0
احساس دیگه بخون متوجه بشم نظرم سنی بزرگسال فهم پرداز توصیف صحنه اثار غافلگیر عجیب جورایی ترسناکه همزمان برام جالبه طوریکه میخوام وقفه بخونمش اخر جالبیه,1
میتونه راحتی دیدگاه آدمو عوض,1
دانلود خواه نوجوان,0
بنظر شهامت اگه آدم آثار معروف نتونست ارتباط برقرار معروف زمان برام جذابیت شخصیت ارتباط برقرار آشفتگی ذهنی نگاه امیدانه راوی,0
محتوا قسمت جذاب خوان ذهن خودم تصویر ذهن مجسم شخصه خواندن لذت پیشنهاد,1
زیبا متوجه فرهنگ لغتی محتوا ممنون طاقچه تشکر برنامه ساخت سال بزرگتر,1
توقع ایی خوش قلمی خواندن توانایی قدرت ذهنی,1
افسردگی استرس القا آنقدر قلم قوی سراغ توان گذار,1
برترین تاریخ ماندگار رمان جهانه,1
پردازیشو پسند یکم دقت فهمیدن,1
دوس امیلی منه نگین سالکی الانمو نشون عاشق موقع منم شعر خودم جاش حساس جاش مغرور عاشق عشق ورزیدن روان دوس تموم هروق حالم میخوندمش بشم دختر کوچولوی کجاس عاشق,1
پیشنهاد بخونین جالبه احساسات شمارو کار میگیره,1
مخصوصا لیوان چای قهوه,1
فهم آخرش,0
بزرگی کتاباش مفهوم عمیق هستن شکی منتقدین ادبی صاحب شخصه بگم سختی تونس تمومش هیچی فهم نتونستم نکته متوجه بشم همش هذیان افکار مغشوش ذهن بیمار نئشه تفکیک کدوم اتفاق افتاده کدوم اتفاق خیال راوی نتونستم ارتباط برقرار,0
پسند,1
سطح دانش بهرحال کتابیه روان ادم بازی خودتو درش اونقدهاهم بقیه میگن شاهکار نظرم کتابی شاهکاره جذابیت شوق دونستن ایجاد مبهوت فهم انسان روان پریش طرفی قاتل نمیدونم پیشنهاد سنین بیست سال بخونن,0
نمیتونم واسه توصیف بگم سرنخ هرچ میره جلو شوکه,1
جزوء زندگیم پرداز عمیق زیبایی خواننده درش غرق شکل لذت توصیه حتما بخونید,1
خونده بتونی ارتباط ظاهر رابطه چندانی جملات نمیشه عمیق متوجه میشی چقدر زیبا تونسته بیمار روانی درک حتما مطالعه توصیه,1
کاش صوت,1
غریبی لمس متحیر میمونه قلم عالیه بنظر هواشو دوس لذت,1
مفهوم,1
ازون کتاباییه روز ذهنتون درگیر قراره سنگینیه شاهکار ادبیه ایهام معنی ازش برداشت پیشنهاد تفسیرشو بخونید کتابو اینجور لذت,1
سلام چندان متوجه یام کتاباس بخون,0
سال گاهی ذهن میاد میره زمان نبوده جلوتر زمان,1
حتما بخونید,1
نظرم احساسی انگیز متن دلم خواست ادامه بدم,1
باران خوش اندام شاعر تصنیف سرا سپاس یادآوری فراموش دومرتبه فرو رفتن,1
کلمات نوشتار وجه توصیف بنظر ایشون بزرگان ادبیات معاصر متعصفانه حقشون لطفی ایران کمتر آثار ایشون مطالعه ممکنه خصوصیات جور نیاد امری طبیعی لطفا اگه سلیقه سازگار آثار کوب,1
جالبه درک سخته,0
جالب رایگان واقلا موضوع لذت,1
هرکس معنی حالیش,0
اوایل اتاق سیاه افکار آشفتش صحبت,0
مفید حتما بخونیدش,1
درک عمیق دارن,1
قسمت رایگان چندین ماهه تکراریه لطفا بررسی ممنون,1
احساس خستگی محدودیت انسان دست میده,1
خوبه درسته یأس امیدی خوبه گریم جذاب برا شخصه,1
خوبه پیشنهاد بخونید نصفه وسطا نمیدونم خواب میگیره,1
توصیف دقیق محشره توانمند ماهر,1
اثری هوا احساس تلخ لذت,1
مرز واقعیت رویا بشید سوال اساسی سوال دلیل زنده دلیل دیانت دلیل ذات خدا دلیل آفرینش دلیل کارهایی مردم عادی هستن انجام میدن نگاه دیدگاه,1
نسخه چاپی خوان کتابی پیشنهاد حتما مطالعه پیشنهاد خواندن ادامه خواندن پرداز,1
اصلا معلوم هدف چیه نتونستم بخون یجورایی واقعیه نمیشه درکش,0
گیج انگار اتفاقات تجربه,1
عینه فهم فهم یخورده فراق بال,1
هوای آدمی دنبال دیگه زندگیه بهتون پیشنهاد,1
روح انسان دفتر نقاشیع شبیه تیکه خمیر بهش شکل مید کسیه تونسته سفالگر ماهر کار انجام بده سفال نشون میده متوجه نشیم تیکه سفال خوابیده سال خاک بازی کردنه,1
ماندگار ترین هستن ماندگار حواشی زیادیه حتما ارزش کنکاش,1
گنگ چندبار متوجه موضوع نشان دهنده سبک,1
مضخرف حوصله سربر چقدر میخوندم یکم نوشتش دلم بشینه اتفاق نیفتاد همش ملوم چیه کیه نورد حالمو بهم,0
سلام رفقای خوان توصیه بتونید نهایت لذت شاهکار کلمه توی متوجه نمیشید توی گوگل معن پیگیر اطلاعات عمومیتون متوجه میشید صورت روزنامه وار بخونید بخونیدش قضیه واستون روشن قراره نکته توی دیتا اطلاعاتی بدست میارید تاثیر سختی بستگی مطالعه اینطور بخونیدش اصلا مشکل امیدوارم نظرم میلتون علی,1
خواندن تجربه پیشنهاد مید وقتتون گذار,0
سلام نخوندم باخواندن نظردوستان دنم بخون یانه لطفاراهنمایم,0
بیمعنا زمانی دنیا معنا دلیلی دنیا توان جلوی مرگ همینطور چقدر فرار توان دنیا بیمعنا ارزش نداشته فانی معنا انتخاب تاثیر قاتل روانی,1
لطفا رایگان,1
اوبه پوچی ودراخر دست خودکشی نظرمن اندیشه ادمی ارزش خواندن بگوئیداین هنریست هنراوست اندیشه خوراند,0
افکار توهمات مرد مبهم رازآلوده ذهنو چالش میکشه کشش گیرایی ادامه کسا علاقه رازآلود مبهم دارن خوبه سلیقه هرکس جورباشه اومد,0
باطل تکراری نشانی انسانیت مردانگی زنانگی واقعی روحی شخصیت باشخصیت واهی نشانی ذره عقل هدف انگیزه شرف نشانه هایه ادم چقدر دیوانه وار کلمات جمله ساخته بطرز عجیبی ادم گیج منتظر چقدر واضح دیوانگی اعتقادی فرو مایگی تصویر,0
خیال پرداز توام وهم وخیال دربین نکات گنجانده بشدت توصیه,1
ستاره نمید بخاطر تنفر متن,1
اعتیاد,1
بهترینه,1
فیلم دیدین نفر بازیگر دلایل اتفاقی براش میافته آخر فیلم نفر فیلم جلو میبره طوریه افکار خیالات اصلا چسب,0
آشتگی ذهن روانپریش آدم میفهمه خودکشی آخر خودکشی مرده,0
کنجکاوی ازش نیاوردم منو جذب وترساند وافسرده خدا شکر حتما هنری گیج مخاطب دنبال,0
زبان قاصره سکوت,1
خیالی اطراف جامعه خودمان خیانت برادر برادر افسردگی اعتیاد ازدواج هویت عینه وهس وهس خوان دوستداشتم سال واقعیت روز,1
قشنگ تصور چالش جالب,0
محبوب دلیل توان جار عاشق ادبیات فروردین کار,1
وجهی توصیه,1
دید زمینه اسکیزوفرنی جنون انقدر گیرا جذاب نمیشه گذار چندین مختلف داستانی تکرار واقع خاطر جنون,1
طرز نوشتن روک گوی وطرز نگاه مسائل دوست درست نظرم عالیه خوندنشو توصیه,1
ازش سیر,1
جذب,1
کتابو متوجه دراینترنت چندتا مقاله وتازه فهم خواسته بگه,1
چطور فروش اصلا ارزش ندارن ملحد,0
دوستان نسخه سانسور نشده,1
سانسور کامله لطفا زود جواب بدین,1
چاپ همش سانسور شدس تحریف طوری دیگ اصلا اسمش بنظر تحریف ارزش نداره توی خیابون انقلاب تونید چاپ قدیمی اصلیشو لذت,1
واقعاا ارزش چندبار خوانده,1
عالیه,1
یبار ترس بخون,1
نامه دوازدهم فوریه بمبئی مجتبی مینوی نورد حراج دائمی مادی معنوی دستم خالی کبر اندازه طفل شیرخواری مسلح نیستم شعر حفظ سیاق یاد جاکشی عمر عزت احترام صورتی محتاج روز شاگرد قهوه عاقبت زبان پهلوی زبان فرانسه قصه نویس نقد زبان شناس واژه شناس مردم شناس تخصص زبان انگلیسی زبان عربی قدر دان نقاشی دستی بنیان گذار رمان فارسی مرگ چنان تلخ کام منتشر نشده پاره زنبیل ریز تکه کاغذپاره جاده نمناک محمدتقی غیاثی تأویل چاپ تهران نیلوفر,1
اصلیه سانسور شدست اجازه چاپ,1
دونه نسخه اصلیه سانسور,1
تونس بخون توهمین جملات ادبی پوچی منفی گرایی شدت درش موج تحسینه بتونه احساسات خواننده منتقل احساس سرخوردگی ناامیدی خواننده مضره موقع زهری مونه توش شکر قاطی گرچه شیرینه سمیه کشنده محض آشنایی تفکرات خوندمش توصیه مخصوصا قشر نوجوان سنین حساس قرار گرفتن ذهنشون شدت تاثیر پذیره,0
صداقت شجاعت کلام وقایع وناهنجاریهای اسلامی واقیعتهای دوستان متعصب برداشتی گفتار عمق مسعله پرداخت ومتوجه اگاهی لازمه روشنفکریه,1
درود همگی نظرات دوستان میخوندم دریابند توجه خودکشی کار موضوع تصمیم شخصیه ادم هدیه میده ورا معادلات زندگیه عشق وفا پاکی خودباختگی حمایت مکاشفه زمانی معنا اندازه ادم جهان برداشت هوای چجور داستانی عاشقانه جنایی خوان نظرات بخاطر خودکشی رتبه رسیده بگم غلطه اثری گذار نباشه رتبه زمانی نمیرسه لیاقت جایگاه ذهن خودکشی,1
سلام دوستان طاعات عبادات مقبول درگاه خواه پرس نسخه درس طاقچه دانلود مثلا شیمی سال دبیرستان همون دانشگاهی کمک درس,0
بهمن تهران درگذشته فروردین پاریس نویس مترجم روشنفکر ایرانی همراه علوی چوبک پدران نویس نوین ایرانی دان پیشگامان نویس نوین ایران روشنفکری برجسته محقق رمان مشهورترین درخشان ترین ادبیات داستانی معاصر ایران دان هرچند شهرت عام نویسندگی آثاری نویسندگانی ژان سارتر فرانتس کافکا آنتون چخوف ترجمه حجم آثار مقالات خودکشی تأثیر ژرف روشنفکری ایران فروردین سال پاریس خودکشی آرامگاه گورستان پرلاشز قطعه پاریس واقع,0
روز پرس زیبا آثار چیست خودکشی اوست نصرت رحمانی,0
درکل اقای قلم دارن اثارشون زیباست مرسی اقای,1
علوی دوستی ویژگی علوی نزدیکی محشور زبان آغاز دوران مدرسه ابتدایی غلامعلی فریور رجال پاک وارسته دوران همکلاسی کوتاه نیمکت جلوی کلاس پهلوی شوی همکلاس دوستی انجام علوی سال آلمان تهران جستجوی دوست قدیمی غلامعلی فریور پرداز مصداق عاقبت جوینده یابنده یاب روز خانه غلامعلی فریور پروین دختر ساسان دستش افت خوان کتابهای موجود دوران سطح شکل محتوا فریور پرس کیست فریور پاسخ جوان خوشمزه آشنا مدتی گفتگو روز علوی فریور خیابان ناصریه زمان ناصر خسروی بعدی کتابخانه معرفت تصادفا فریور آقا سرآغاز آشنایی دوست بعدها مسعود فرزاد مجتبی مینو پیوند بعدها ربعه نام نامگذاری ربعه علوی شرح روز مینوی فرزاد بعدها پیوند دیدار مرتب بازار ادب انحصار هفت هشت شخصیت ممتاز حکمت تقی اقبال قزوینی سعید نفیسی روز مقدمه فرزاد خودمان گروه ربعه بابا ربعه معنا فرزاد پاسخ معنا سبعه هفت قافیه ربعه سبعه وگرنه نام برنامه زاییده شوخی,0
مسخره مزخرف,0
دیگه نداری بری,1
ادبیات معاصر ایران اشعار فروغ شاهد ظهور حضور صورت ازلی بانو اصل مادینه روان اشعار فروغ بانوی هستی جلوه اساطیری زمین مادر ظلمت جاودان ایزدماه طبیعت جهان راز عشق تخیل متجلی مادر برخاسته اعماق روان ناآگاه قالب زنان گوناگون چهره بهشتی دوزخی زنان واقعی ظهور بانوی هستی اسطوره نماد صور ازلی گلی ترقی,0
درد خوره مرموز خور روح مرا انزوا روز تراش بلع دان مردم جغد رود کما هرشبی خواب زند سرش تاب کابوس فحشی جهان ناموس نوبت پریدن زمان زمین ریدن زمان زمین لای جمله دائما تپق تپق لای حرف لزج نفرت فحش سؤال سمج مردم خرافاتی زاهد مفتی خراباتی گیج سردرگم جغدی پیر غرق تلاطم دائما فرو فحش تیغ گلو بشد شبی تسلیم الفاظ جهان فرو گاز انزوا جغدی پرشکسته صادقانه غمگین خسته بهمن انصاری,0
برهنگی تکه پارچه بستگی برهنگی توجهی انسانیت شرافت انسانی شخصیت انسان,0
یادداشت خودکشی دیدار قیامت شکن نوزده فروردین سالروز خودکشی,1
کتابی طراز فراتر نویسندگی ایران تضاد دیالکتیک نمایش انسان ذهن تضاد زیبا زیبا چشمش مردی قوه مردانگی,1
حتما بخونین حقیقت همینه,1
خوان هایش ابهام خاصی,1
کارهای اصلا نمیاد ترس تاریکی سیاهی اعتماد ادم القا انگار دنیا سیاهی تباهی نداره ادم سالمی اگه کارهاشو بخونه متوجه بیماری شخصیت روانی ادم,0
توانمند بیماری افسرده دلیل نبوغ خلاقیت ادبی توان هستی تحمل,0
انصافا زمان بالاتر رمان منکه عاشق فضای متوهم رمان بنظر جورایی جالبه خدابیامرز چقدر داغون قلم تابلوئه نور قبر بباره,0
فروش برا بوفکور گزینه اصلا برا ایشون حرف مرد رسم,1
احساس بخونمش بفهممش عالیه حرف نداره میتونه اخر برام بگه ذهنمو درگیر مبهم تموم,1
انسانی عجیب رمانی عجیب ستایش رمان ابتدایی رمان زخم خوره انزوا روح آهسته خور تراش,1
عقاید ایشون احمقانه دیوونه واره حتما همچین آدمی خودکشی میره,0
هیچکس اسرار ازل نبرده اصلا اسراری تأثیر مثلا جهان محدث قدیم درد خور جهان محدث قدیم حدیث چار ساقی وقت خودمان حواس عنصر گذران امید هراس موهوم بحث چرند وقت خودمان تلف بهم باف افسانه محض معما کائنات بوسیلۀ علم دستیاری دین هرگز حقیقتی وراء زمینی رویش سعادت عقوبت گذشته آینده مابین نیستی سرحد دنیاست دمی زنده ایم دریاب ترانه خیام,0
قول دوستان آموزشی نتیجه نداره صورت ماهرانه ناخودآگاه ذهن آدم درگیر توصیف جزئی نظیره,1
سانسور اشنا عالیست درک فهم غیراینصورت بهتره اصلا نخونی,1
مزخرف بیهوده زار مطالعه کسا میگن فهم میگه تقصیری ندارن مزخرف محضه مردک روان پریش معلوم,0
اصلی,0
سلام میتونه کتابی ارتباط حقوق مرد معرفی توی طاقچه موجود ممنون میشم,0
سوال خواه رمان هرچیزی واسه سنی,0
حیف چراغی بدین روشنی خاموش قول گوی دنیا احتیاج ژان ریشار بلوک مشهور فرانسوی,0
عنوان شاهکار مجله شماره ژوئن آندره برتون بنیانگذار جنبش سوررئالیسم,0
اصلا تقریبا افتضاح,0
بالاتر مگه رمان دیگه,0
خداوند مرحوم رحمت قضاوت درمورد کار درستی پدر شنو وقت خواه درمورد قضاوت آرو بگو مگه خودم خطاب خودم عرض برداشت بدی میدونم ارتباطی خودکشی زیبا سبک مطالعه لذت مرگ هستی چشم نگریسته سرنوشت یکسان توانگر شناس گدا کار درستی همچین اسطوره دیدگاه واقع بینانه عنوان روان پریش دیووانه ازش یاد عزیز ممنون خاطر هایت طاقچه عزیز سپاسگزار خاطر,1
شاهکاره نویسندگیه عقاید مخاطب نهادینه سبک هدایتو تحسین هرگز نتونست ایشون سبک اینچنین هنرنمایی فرا واقع گرایانه پوچ گرایی سرخوردگی اجتماعی سمبلیک تحسین بخاطرسبکش هرگز اعتقادات پوچ گرایی هرحال خودکشی,1
آخرش جوری تموم انگار قراره شکل دیگه ایی ادامه,1
تفکر,0
بهره فلسفه خودشو سایه مردم اونجور بشناسونه شکلی مردم شناختن سایه خودشو سایه معرفی ادبی مفهوم قویه مغز مشکلات روانی سخت ترین لحظات زندگیش کودک یاد میاره عقب برمیگرده,0
خوان خوان,1
جالب نیس تخیلی جورایی افکار سیاسی اجتماعی توش افکار اصن معلوم چیه مقصودی,0
العادس,1
