review_text,stars
اگر برنامه ای میشناسید که این امکان رو فراهم میکنه تا کتاب های درسی رو بصورت PDF دریافت کنیم معرفی کنید...خیلی ممنون میشم,3
سلام دوستان،، طاعات و عبادات مقبول درگاه حق ...ببخشید میخواستم بپرسم میشه نسخه های جدید از کتاب های درسی رو از طاقچه دانلود کرد؟؟ مثلا شیمی سال چهارم دبیرستان یا همون پیش دانشگاهی یا فقط کتاب کمک درسی داره...؟,0
کسی نسخه اصلی بدون هیچ تغییر از کتاب رو داره ؟ دوست دارم اصل کتاب رو بخونم تلگرام کنید لطفا @h_aqua,3
صادق هدایت (زادهٔ ۲۸ بهمن ۱۲۸۱ تهران - درگذشتهٔ ۱۹ فروردین ۱۳۳۰ پاریس) نویسنده، داستان‌نویس، مترجم و روشنفکر ایرانی بود. او را همراه بزرگ علوی و صادق چوبک، پدران داستان‌نویسی نوین ایرانی می‌دانند. هدایت از پیشگامان داستان‌نویسی نوین ایران و روشنفکری برجسته بود. بسیاری از محققان، رمانِ بوف کور او را، مشهورترین و درخشان‌ترین اثر ادبیات داستانی معاصر ایران دانسته‌اند. هرچند شهرت عام هدایت نویسندگی است، اما آثاری از نویسندگانی بزرگ را نظیر ژان پل سارتر، فرانتس کافکا و آنتون چخوف نیز ترجمه کرده‌است. حجم آثار و مقالات نوشته شده دربارهٔ نوشته‌ها، نوع زندگی و خودکشی صادق هدایت بیان‌گر تأثیر ژرف او بر جریان روشنفکری ایران است. صادق هدایت در ۱۹ فروردین سال ۱۳۳۰ در پاریس خودکشی کرد. آرامگاه وی در گورستان پرلاشز، قطعهٔ ۸۵، در پاریس واقع است.,0
فکر کردم اگر روزی از من بپرسند که زیباترین آثار صادق هدایت چیست بی شک خواهم گفت : خودکشی اوست. نصرت رحمانی,0
درکل اقای هدایتی قلم خوبی دارن اثارشون زیباست مرسی اقای هدایت,5
khob booood,4
بزرگ علوے دوستی با صادق هدایت : یکی از ویژگیهای زندگی علوی نزدیکی و محشور بودن او با صادق هدایت است...!! ✍ این داستان که از زبان خودش چنین آغاز می‌شود : ✨«در دوران مدرسهٔ ابتدایی که آقای غلامعلی فریور که یکی از رجال پاک و وارستهٔ دوران ما است همکلاسی بودم...!! چون هر دوی ما کوتاه قد بودیم روی نیمکت جلوی کلاس پهلوی هم می‌نشستیم...!! این همکلاس بودن به دوستی انجامید…» 📚وقتی علوی در سال ۱۹۲۸ از آلمان به تهران می‌آید، به جستجوی دوست قدیمی خود غلامعلی فریور می‌پردازد و به مصداق «عاقبت جوینده یابنده بود» او را می‌یابد...!! روزی در خانهٔ غلامعلی فریور کتاب پروین دختر ساسان به دستش می‌افتد آن را می‌خواند و می‌بیند که با کتابهای موجود آن دوران هم سطح نیست و از نظر شکل و محتوا چیز دیگری است...!! از آقای فریور می‌پرسد : نویسندهٔ این کتاب کیست؟ آقای فریور در پاسخ می‌گوید : «جوان خوب و خوشمزه‌ای است، باید با او آشنا شوی…» مدتی پس از این گفتگو روزی علوی و فریور در خیابان ناصریه آن زمان و ناصر خسروی بعدی، به کتابخانهٔ معرفت می‌روند تصادفاً صادق هدایت هم آنجا بوده‌است که فریور می‌گوید : «این همان آقا است»...!! این سرآغاز آشنایی این دو دوست است که بعدها مسعود فرزاد و مجتبی مینویی نیز به آن‌ها می‌پیوندند و جمعی به وجود می‌آید که بعدها ربعه نامیده شد...!! نامگذاری ربعه را خود علوی این گونه شرح داد : ✨ «در آن روزها هدایت، مینوی و فرزاد و من (که بعدها دیگران هم به آن پیوستند) دیدارهای مرتبی داشتیم بازار ادب در انحصار هفت هشت شخصیت ممتاز بود مثل حکمت، تقی‌زاده، اقبال، قزوینی، سعید نفیسی و از این شمار. یک روز همین‌طور بی مقدمه فرزاد گفت ما خودمان هم گروه ربعه هستیم گفتیم بابا ربعه که معنا ندارد، فرزاد در پاسخ گفت: معنا ندارد ولی با سبعه (هفت) قافیه دارد با این ترتیب بود که ربعه در برابر سبعه پیدا شد..!! وگرنه گروهی با نام و برنامه‌ای خاص نبود بلکه تنها زاییدهٔ یک شوخی بود.»,0
مسخره و مزخرف,1
وقتی خوندی دیگه راه پس نداری باید تا ته بری,4
در ادبیات معاصر ایران، در اشعار فروغ و #بوف_کور هدایت، بیش از هر اثر دیگر، شاهد ظهور و حضور صورت ازلی بزرگ بانو یا اصل مادینه ی روان هستیم. در اشعار فروغ، بزرگ بانوی هستی در جلوه های اساطیری چون زمین مادر، ظلمت جاودان، ایزدماه و تمامی طبیعت و جهان راز و عشق و تخیل متجلی می شود. در #بوف_کور بزرگ مادر، برخاسته از اعماق روان ناآگاه، در قالب زنان گوناگون با چهره های بهشتی و دوزخی و یا زنان واقعی ظهور می کند. #بزرگ_بانوی_هستی (اسطوره-نماد-صور ازلی) #گلی_ترقی,0
بوف کور دردهایی... مثلِ خوره... در زندگیِ مرموز... که می‌خورَد روحِ مرا در انزوا هر روز که می‌تراشد و می‌بلعد و نمی‌دانند میانِ مَردُمِ کور، جُغدها نمی‌مانند که می‌رَوَد به کُما، هرشبی که بی‌خواب است که می‌زند به سرش، از من و تو بی‌تاب است که می‌پَرَد شب‌ها، از میانِ کابوسش که می‌دهد فحشی، بر جهان و ناموسش که خسته بود، این‌بار نوبت پریدن بود که بر زمان و زمین، حِسِّ خوبِ ریدن بود که از زمان و زمین، خسته بود و عُق می‌زد که لای هر جمله، دائماً تُپُق می‌زد که هی تُپُق می‌زد، لای حرف‌های لَزِج... میانِ نفرت و فحش و سؤال‌های سِمِج میانِ مَردُمِ کور و کر و خرافاتی میانِ زاهد و مُفتی، مُغ و خراباتی که گیج و سردرگم، در میانِ خود گُم بود که مثلِ جُغدی پیر، غرقِ در تلاطُم بود که در درونِ خویش، دائماً فرو می‌رفت که فحش‌ها با تیغ، باز در گلو می‌رفت بشد شبی تسلیم، در میانِ الفاظ و... جهان فرو می‌شد، در شب و غم و گاز و... در انزوا جُغدی پَرشکسته می‌رفت و... که صادقانه و غمگین و خسته می‌رفت و... بهمن انصاری,0
برهنگی تنها به تکه‌ای پارچه بستگی ندارد برهنگی یعنی بی توجهی به انسانیت به شرافت انسانی و شخصیت انسان‌ها❌ صادق هدایت,0
یادداشت خودکشی: دیدار به قیامت ما رفتیم و دل شما را شکستیم همین صادق هدایت نوزده فروردین ، سالروز خودکشی صادق هدایت,5
کتابی عالی و طراز اول و شاید گفت فراتر از نویسندگی ایران، بوف کور تضادی دیالکتیکی از نمایش زندگی همه انسان ها و جریان ذهن می باشد، تضادی زیبا از بوفی که همه زیباییش (چشمش) کور است یا مردی قوه مردانگی ندارد...,5
عاااالی بود حتما بخونین حقیقت همینه,5
یکی از بهترین کتاب هایی بود که تا به حال خوانده بودم. هدایت در نوشته هایش ابهام خاصی دارد...,5
از کارهای هدایت اصلا خوشم نمیاد فقط حس ترس و تاریکی و سیاهی و بی اعتمادی رو به ادم القا میکنه انگار تو دنیا جز سیاهی و تباهی وجود نداره‌. هر ادم سالمی که حتی اگه یکی از کارهاشو بخونه متوجه یه نوع بیماری شخصیتی و روانی در این ادم میشه😒,1
صادق هدایت نویسنده ای توانمند اما بیماری افسرده که متاسفانه به دلیل نبوغ و خلاقیت ادبی نتوانست بار هستی را تحمل کند,1
"انصافا از زمان خودش بالاتر بوده این رمان,منکه عاشق فضای متوهم و خاص رمانم,بنظرم یه جورایی جالبه,ولی خدابیامرز چقدر داغون بوده ها از قلمش تابلوئه,نور به قبرش بباره",0
یک کتاب فروش به من گفت برا خوندن از هدایت بوفکور گزینه اصلا خوبی برا اولین کتاب نیست حالا که شروع به خوندن کتاب های دیگر ایشون کردم کم کم دارم به حرف اون مرد میرسم,5
"من یک بار این کتاب رو خوندم, احساس میکنم باز هم باید بخونمش تا بفهممش, این کتاب عالیه واقعا حرف نداره, کسی میتونه اخرش رو برام بگه؟ خیلی ذهنمو درگیر کرده خیلی مبهم تموم شد",5
"صادق هدایت انسانی بس عجیب!!! بوف کور رمانی بس عجیب تر!!! در ستایش رمان همان خط ابتدایی رمان بس: ""در زندگی زخمهایی هست که مثل خوره در انزوا روح را آهسته میخورد و میتراشد.""",5
😔,3
واقعا عقاید ایشون احمقانه و دیوونه واره حتما هم ی همچین آدمی با خودکشی می میره,1
هیچکس به اسرار ازل پی نبرده و نخواهد برد و یا اصلاً اسراری نیست و اگر هست در زندگی ما تأثیری ندارد، مثلاً جهان چه محدث و چه قدیم باشد به چه درد ما خواهد خورد؟ چون من رفتم، جهان چه محدث چه قدیم (٩٣) تا کی ز حدیث پنج و چار ای ساقی؟ به ما چه که وقت خودمان را سر پنج حواس و چهار عنصر بگذرانیم؟ پس به امید و هراس موهوم و بحث چرند وقت خودمان را تلف نکنیم، آنچه گفته اند و بهم بافته اند افسانۀ محض میباشد، معمای کائنات نه بوسیلۀ علم و نه به دستیاری دین هرگز حل نخواهد شد و به هیچ حقیقتی نرسیده ایم. در وراءِ این زمینی که رویش زندگی میکنیم نه سعادتی هست و نه عقوبتی. گذشته و آینده دو عدم است و مابین دو نیستی که سرحد دو دنیاست دمی را که زنده ایم دریابیم! ترانه های خیام صادق هدایت,0
عالی بود به قول یکی از دوستان این کتاب مثل کتاب های آموزشی نتیجه گیری کلی نداره اما به صورت خیلی ماهرانه و ناخودآگاه ذهن آدم رو درگیر خودش میکنه توصیف های جزئی هم که در کتاب هست بی نظیره,5
این کتاب پر از سانسور هست اما برای اشنا شدن با صادق عالیست.... البته باید درک و فهم زیادی داشته باشی تا بدونی چی نوشته در غیراینصورت بهتره اصلا نخونی,5
چرا باید کتاب مزخرف و بیهوده ای مثل این کتاب رو بزارید برای مطالعه. کسایی هم که میگن نمیفهمیم این کتاب،چی میگه تقصیری ندارن چون مزخرف محضه. مردک روان پریش معلوم نیست چی نوشته,1
این بوف کور اصلی نیست...,2
سلام ...ببخشید کسی میتونه کتابی در ارتباط با حقوق زن و مرد معرفی کنه که توی طاقچه موجود باشه ممنون میشم...,0
ببخشید یه سوال؟ میخواستم بدونم که این کتاب(حالا رمان یا هرچیزی که هست)واسه چه سنی هست؟,2
عالی👌👍,0
"حیف است چراغی بدین روشنی خاموش شود ... از قول من به او (هدایت) بگویید: ""دنیا به شما احتیاج دارد."" ژان ریشار بلوک (1884-1947) Jean-Richard Bloch نویسنده مشهور فرانسوی",0
"اگر چیزی به عنوان شاهکار وجود دارد همین* است. *بوف کور ""مجله Le Meduim شماره ژوئن 1953"" آندره برتون (1896-1966) بنیانگذار جنبش سوررئالیسم",0
باید سوررئال خون باشی تا بفهمی بوف کور چه شاهکاریه,3
اصلا خوب نبود .تقریبا میشه گفت افتضاح بود...,1
خیلی عجیب بود با اینکه زیاد نفهمیدمش ولی پیچیدگیش فکرمو مشغول کرد!نقداشو ک خوندم تازه ب جذابیتاش پی بردم شاید دوباره بخونمش,3
بالاتر از بوف کور مگه رمان دیگه ای هم داریم,0
خداوند مرحوم صادق هدایت رو رحمت کنه. قضاوت درمورد دیگران کاری درستی نیست. از پدرم شنیده بودم که میگفت: هر وقت خواستی درمورد دیگران قضاوت کنی، آروم تو دلت بگو(مگه خودم کی هستم؟). این رو خطاب به خودم عرض میکنم که برداشت بدی نسبت به نوشته من نداشته باشید، شاید صادق هدایت خیلی بهتر از من بوده، من از کجا میدونم، به من چه ارتباطی داره که هدایت خودکشی کرده. برای من مهم این هستش که نوشته های زیبا و سبک خاص هدایت رو مطالعه میکنم و لذت ببرم. هدایت می گوید: مرگ، همه هستی را به یک چشم نگریسته سرنوشت آنها را یکسان می کند، نه توانگر می شناسد نه گدا... به نظر من کار درستی نیست که یک همچین اسطوره ای با این دیدگاه واقع بینانه ای که نسبت به زندگی داره رو به عنوان یک روان پریش دیووانه ازش یاد کنیم. هدایت عزیز ممنونم به خاطر تمام نوشته هایت. طاقچه عزیزم سپاسگزارم به خاطر کتاب. بوف کور.,5
این اثر شاهکاره نویسندگیه... ولی نباید عقاید داستان در مخاطب نهادینه بشه...من سبک هدایتو تحسین میکنم چون هرگز کسی نتونست غیر ایشون تو این سبک اینچنین هنرنمایی کنه...فرا واقع گرایانه.پوچ گرایی.سرخوردگی اجتماعی.سمبلیک و... من هدایت رو تحسین میکنم بخاطرسبکش ولی هرگز اعتقادات پوچ گرایی ندارم .به هرحال هدایت خودکشی کرد.,5
آخرش جوری تموم میشه که انگار داستان قراره دوباره به یه شکل دیگه ایی ادامه پیدا کنه,5
قابل تفکر,0
هدایت با بهره گیری از فلسفه سعی داشته خودشو به سایه ها که مردم بودن اونجور که هست بشناسونه نه اون شکلی که خود مردم شناختنش منظورش از سایه ها هم همین بوده و سعی داشته در طول کتاب خودشو به سایه اش معرفی کنه، کتاب از نظر ادبی و مفهومی بسیار قویه و پر مغز، نویسنده دچار مشکلات روانی میشه و در سخت ترین لحظات زندگیش کودکیش به یاد میاره و به عقب برمیگرده.,0
آز نظر متن و ادبیات و اصطلاحات و توصیفات خیلی زیبااااااا بود. ولی درکل متن سنگینی بود. من کتاب رو نصفه شب خوندم زهره ترک شدم... ولی افکار شخصیت داستان خیلی درهمه ...به هیچ کس و هیچ چیز اعتقاد نداشتن!? فقط مرگ رو قبول کرده بود?? !! به نظرم اونقدر تو خواسته خودش غرق شده بود که معنی اصلی زندگی و لذت های دیگش رو گم کرده بود عشق در حد جنون...قشنگ به تصویر کشیده شده بود انگار حسش میکردم!,3
عاااااالی👍👍,5
هر بار که می خوانی فکر می کنی اولین بار است که می خوانیش,5
زیاد جالب نیس داستان تخیلی که یه جورایی افکار سیاسی اجتماعی نویسنده رو توش جا داده ... افکاری که اصن معلوم نی چیه و چه مقصودی داره .,1
بی نظیر و فوق العادس💜,5
قرار نیست هر آدم معروف همه ی کاراش خوب باشه... هر کتابی هم خواندنی نیست...فکرنمیکنم اینکه از شاهکارهای ادبی(!)هست دلیلی بر خوبی اش باشه!,1
بی نظیر.,5
روان پریش محض.,1
چندان جالب هم نیست:/,1
از این چند صفحه فهمیدم واقعا نویسنده ذهن پریشانی داره ولی هنر قوی توش موج میزنه در کل از نظر هنر زیباست ولی از لحاظ محتوا پوچه,4
تو دید مردم کله عمرمو خندیدم...دریغ از یه اشنایی که ثانیه های عمرمو به هم وصله بزنه و بگه هویی تویی که نیشستی و میخندی....الان دیگه موقشه....عقربه های ساعتتو دیدی.....خعلی وقته خندیدی و خندوندی...خسته راهت نیستی. من همون خسته بی پروایی که رویای زندگیه دوباره با او رو سالهاست که بی دلیل تو دل تاریک ترین نقاط لحظات زمزمه کرده...شاید گم شدن تو لحظات بهونه ای باشن واسه زندگی یا شاید هم مرگ تدریجیه یه عاشق که سالهاست زندگی رو بهونه ی نگاهه محبوبش کرده...,5
بدون شک هدایت اعجوبه بود! من بیشتر از ۳۰صفحه اول این کتابو نخوندم،چون حس یآس و غم عجیبی بهم القا میکرد؛ ولی قلم و نگارش هدایت بی نظیره، عجیب ترین سبک نوشتاری که دیدم، بسیار قابل لمس و تصور... و مطمئنم یک روز این کتابو تا صفحه آخر خواهم خوند.😉,5
پر از یاس و نا امیدی و پوچی دلهره اور اصلا ارتباط برقرار نکردم اصلا,1
شاید باورش کمی سخت باشه،ولی شبی که این کتاب رو خوندم خواب هایی دیدم که بی تاثیر از کتاب نبود وشاید هم دوباره تکرار بشه نمیدونم خوب باشه یا نه.نظربنده اینه که این کتاب فوقالعاده پرمعنا،ادبی وعمیق نوشته شده که مدتها می شه روش تامل کرد و برای کسایی که میخوان وارد دنیای نوسندگی بشن یک سرمشق باشه.,4
به یک سری از دوستان شدیدا بیشنهاد می کنم که کتاب داستان یک روح دکتر شمیسا رو بخونن ! کتابی که در سطح بین المللی و دانشکاه های بزرک ادبی جهان مطرح هستش شایسته این نوع از توهین ها نیست این که کتابی رو نمی فهمیم و یا خوشمون نمیاد دلیل بر بی ارزش بودن اون کتاب نیست,0
"یه ستاره فقط بخاطر جمله اولش ,فقط جمله اولش قشنگ ادم میگه بزار بیشتر بخونم شاید بازم باشه ولی هیچی دیگه نیست جز وقت تلف کنی",1
بعد از آنکه من رفتم، بدرک، میخواهد کسی کاغذ پاره های مرا بخواند میخواهد هفتاد سال سیاه هم نخواند - من فقط برای این احتیاج نوشتن که عجالتاً برایم ضروری شده است مینویسم. بوف کور صادق جان هدایت,0
خییییلی پیچیده و سنگین بود و درک حالات و توهمات نویسنده سخت بود.. نمیتونم نظر خاصی بدم فقط میتونم بگم متفاوت بود..,4
من دیروز نظر چند نویسنده خارجی رو ذکر کردم که بعضی ها مثل همیشه همه رو مبتذل نویس و کافر و شراب خوار و تریاکی دونستن و خودشون معصوم پاک از گناه اینم نظر چند تن از نویسندگان ایرانی اینارم کافر کنید جلال آل احمد در خصوص بوف کور سکوتی که در آن دوران حکومت می‌کند، درخودفرورفتگی و انزوایی که ناشی از حکومت سانسور است، نه‌تنها در اوراق انگشت‌شمار مطبوعات رسمی و در سکوت نویسندگان نمودار است، بیش از همه در بوف کور خوانده می‌شود. ترس از گزمه، انزواء، گوشه‌نشینی، عدم اعتقاد به واقعیت‌های فریبنده، به ظاهرسازی‌هایی که به جای واقعیت جا زده می‌شوند، غم غربت (نوستالژی)، انکار حقایق موجود، قناعت به رؤیاها و کابوس‌ها، همه از مشخصات طرز فکر مردمی است که زیر سلطهٔ جاسوس و مفتش (انکیزیتور) و «گپئو» زندگی می‌کنند. وقتی آدم می‌ترسد با دوستش، با زنش، با همکارش و با هر کس دیگر درددل کند و حرف بزند ناچار فقط با سایه خودش می‌تواند حرف بزند.بوف کور گذشته از ارزش هنری آن یک سند اجتماعی است؛ سند محکومیت حکومت زور. ماشاالله آجودانی، پژوهشگر مطرح تاریخ و ادبیات مشروطه، بوف کور را شاهکار بی‌مانند ادبیات معاصر فارسی می‌نامد. یوسف اسحاق‌پور، استاد تاریخ هنر و تاریخ سینما در دانشگاه پاریس V، بوف کور را شاهکار صادق هدایت می‌داند. وی همچنین این کتاب را «چند سر و گردن» بالاتر از دیگر نوشته‌های هدایت، و به دلیل پیچیدگی، عمق و غنایش متمایز از همهٔ آن‌ها می‌داند.,0
شنیدم جایزه نوبل ادبی گرفته، حداقل برای کنجکاوی هم شده مطالعه میکنم.,5
از این به اصطلاح نویسنده و کاراش متنفرم. این یک ستاره هم چون مجبور بودم دادم. 👎👎👎👎👎👎👎👎👎👎👎,1
آندره بروتون، مؤسس جنبش فراواقع‌گرایی در فرانسه، بوف کور را جزو بیست کتاب شاهکار سدهٔ بیستم میلادی دانسته است. هنری میلر هدایت کتابی است که من آرزو دارم روزی نظیر آن را بنویسم. مانند این داستان در هیچ زبانی ندیده‌ام. آن را واقعاً دوست می‌دارم.» رنه لالو نیز گفته‌است: «در این کتاب اهمیت هنر به معنی بسیار آبرومند کلمه، در نظر من بسیار صریح جلوه می‌کند». داریوش مهرجویی می‌گوید: «بوف کور» به واقع اولین اثر ادبیات مدرن است که در ایران خلق می‌شود. ادامه جریانی که یک قرن و نیم پیش در اروپا شروع شده بود. یعنی ظهور انسان خودآگاه و طرح مسئله «سرنوشت بشری».,0
فوق العاده ست! شاهکار!,5
چی بگم من که سر درنیاوردم از این کتاب!!چون میگن اثر فاخری هست 5امتیاز میدم,5
درود بر شما که این اثر برجسته ادبیات داستانی ایران رو عرضه کردید.,5
عالیه عالی ی داستان شاهکار.البته از نظر خودم که ی لحظه احساس کردم اون پیرمرد خنزرپنزرپوشم😉,5
کتاب خوبی میباشد ومتن سلیس و روان دارد اما با وجود تفکرات یاس و ناامیدی بسیاری که در ان میباشد این کتاب میتواند بر افراد مختلف تاثیراتی را داشته باشد .,3
معلوم نیست توهمه ؟ واقعیت داشته ؟ هرچی که هست انقدر ها هم که معروف شد ارزشش رو نداره این کتاب,2
عین معما میمونه,5
برای من کتاب های هدایت اگه هزار بار هم بخونمشون بازم به جذابیت بار اولن این که برخی افراد هم سعی در تخریب هدایت و قلمش دارن هم نه تنها هدایت رو حقیر نمیکنه بلکه بزرگتر هم نشونش میده,5
بوف کور یکی از شاهکارهای ادبیات ایران است ،سبک آن فرا واقع است تک گویی یک راوی است که دچار توهم و پندارهای روانی است ( شیوه تک گویی نیاز به قلم قوی دارد) بوف کورواقعیت جامعه آن زمان به ویژه خفقانی که بر جامعه حاکم بود هست، وقتی انسانی به راحتی نمی تواند حرف بزند ناچار با سایه خود حرف می زند ، بوف کور یک اعتراض است به حکومت زور آن زمان . و هدایت توپ مرواری را در انتقاد از خرافات رایج میان مردم درباره این توپ با توجه به اوضاع سیاسی و اجتماعی آن دوره نوشته (هر چند گاه به زیاده گویی افتاده) و یکی از هدف های نوشتن این کتاب شاید براندازی خرافات و موهومات است ، در پایان تیپ سازی در کتاب عالی است .,5
عالی هر چند بار بخونی کمه,5
شاهکار است,5
یکی از قله های داستان فارسی,5
بهترین در تمام عمرم...هر کسی هم ایرادی بگیر صدرصد کودک درونش رشد نکرده که عمق این اثر رو درک کنه,5
این کتاب واقعا عالی هست.من نسخه یpdfش رو خوندم.و فقط دارم دنبال چاپ کاغذی کتاب میگردم.آخه در شهرمون کم پیدا میشه اینجور کتاب ها.,5
فوق العاده است! دیدگاه فرا واقع گرایی هدایت ستودنی است. به شیوایی از حقایقی تلخ پرده بر می دارد و برخی را رسوا می کند. عوام قادر نیستند به عمق نوشته های این کتاب پی ببرند؛ بهتر است وقت خود را صرف کار های دیگری بکنند. هدایت هم در این باره می گوید«می‌خواهند مردم کاغذپاره‌های مرا بخوانند، یا هفتاد سال هم کسی آنها را نخواند!»,5
فوق العاده بود در سطح ادبیات داستانی دنیا حرف برای گفتن دارد. در میان این همه اثر بی ارزش و عوام گرایانه آبروی داستان های فارسی همین کتاب های محدود از هدایت و معدودی دیگر است.,5
خیییییییلی زیبا بود,5
نگارشی عجیب!!!,3
سلام بعضی از توصیفات در این کتاب هنرمندانه است ... قسمت هایی از این کتاب شرم آور است و حقیر معتقدم که بزرگترین سرمایه یک انسان حیا و عفت اوست ... از طرفی من از گروهی از دوستان به اصطلاح روشنفکر شنیده ام که صادق هدایت در بوف کور خصوصیات ما ایرانی ها را بی پرده به نمایش گذاشته است که به نظرم این طرز فکر بی انصافی است. در پناه حق باشید,2
خیلی مسخره است.نگاه نهیلیستی صادق قابل انکار نیست.,1
اگه ده بارخونده بشه بازم حرف جدیدی برا ذهن انسان داره...,5
"""میترسم از روزی که بمیرم و خودم رو نشناخته باشم"" چه تاوان سنگینی دادن و میتونستن خیلی بهتر زندگی کنن و پولدار و مرفه باشن ولی انتخاب کردن بهم امید میده خوندنش چون حس میکنم این افکار جریان داشته و جریان داره ‌و انسان فراتر از چیزی ست که در قالب دنیاس",5
این کتاب فوق العاده است مستقیم با روح و روان آدم کار داره حتما بخونید,0
خوب بود.,5
به همه پیشنهاد میکنم بخونند تا به عمق پوچی و سطح فکری روشنفکرها پی ببرند.,1
بهترین نگارش بهترین شخصیت سازی بهتری بود بهترین کتابای زندگیم آثار هدایت بوده.واقعا زیباست! این کتاب چند بعدیست،بایدچندبارخونده بشه!هرچقدربیشترخونده بشه ابعاد داستان بیشترهویدامیشه. بوف کور داستانی چند بعدیست.,0
"کسانی که امثال صادق هدایت را به هر چیزی متهم میکنید, بدانید که شما برداشت اشتباه از مطلب های امثال او می کنید. چه زیبا گفته است مولانا که： هرکسی از ظن خود شد یار من / از درون من نجست اسرار من",5
من بعنوان یک ادم معمولی خوشم نیومد ...,2
خوب است,2
خوب بود,4
خیلی عالی بود بهترین کتاب هست,5
خیلی از نظر ادبی کتاب قابل تحسینیه ...و اینکه قرار نیست تمام سبکهای ادبی مورد پسند همه قرار بگیره.....دوستان اگه میخواهید نقد کنید با کلمات درست نقد کنید ......اینکه کتاب تاریکیه و مقداری پوچی در اون دیده میشه بخاطر سبک کتابه که تاثیر از اگزیستانسیالیسم و نهیلیسم داشته و خب این یک سبک ادبیه .....اونایی که دوست ندارند این سبک رو ،خب نخونن ...مثل کتابهای سارتر و آلبر کامو... .و نکته دیگه اینکه چرا ما عادت کردیم هر چیزی مجانی باشه یعنی حق مولف و نشر ندیم ؟ آیا دوستانی که میخوان همه کتابها مجانی باشه حاضرن در شرکتی کار کنن و حقوق نگیرن؟ خب این کتابها هم زحمت نویسنده و انتشارات هست....بهتره احترام بزاریم به کتاب و بهاش رو بپردازیم,5
عـــالی,5
یک کتاب بسیار خوب و زیباست که نویسنده با مهارت بسیار بالا ی خیال پردازی آن را نوشته درسته که در این کتاب کمی نا امیدی و تاریکی موج میزنه اما این کتاب یه شاهکاره قرار نیست که همه چیز خوب شیرین باشه این کتاب با عالم تخیل ذهن انسان بازی میکنه.,4
این کتاب بهترین نوع ادبیات سوررئال هستش..کسانی که با این نوع ادبی آشنایی ندارن اصولا درک این نوول براشون سخته. این کتاب در فرانسه هم مورد توجه واقع شده..,5
یه داستان نویسیه فوق العاده...یه شاهکار هنری...یه شخصیت خاص که درکش برای همه آسون نیست....یه بار خوندن این کتاب کمه برای درک بهترش بار ها و بار ها باید خوندش ....هر دفعه برداشت و درک متفاوتی ازش به دست میارید ....قول میدم.... خواهش میکنم و باز هم خواهش میکنم به صادق هدایت توهین نکنید اگه نمیتونید بفهمیدش....,5
عالی بود درسته باعقاید خیلی ها جور در نمیاد(ازجمله خودم)ولی یکی از بهترین کتابهای عمرم بود فقط خواهش((ا سه قطره)) خونم بزارید تا بقیه بخونن اونم عالیه,5
در نظرسنجی که مجله ی چلچراغ حدودا 9 سال پیش از خواننده های مجله ، نویسندگان بزرگ مانند دولت آبادی و دانشور ، روزنامه نگران ، هنرمندان به نام مانند یدین آغداشلو و ... مِن باب بهترین رمان تاریخ ایران انجام داد ، بوف کور رتبه ی اول را کسب کرد . عجیب نوشته ایست . خیلی دور ، خیلی نزدیک,5
محشر بود! دقیقا با روجا جون موافقم!این رمان عشق و عاشقی نویسنده های آبکی نیست ک حال آدمو بهم میزنن از بوس وبغل! این رمان واقعا شاهکاره! اون قسمت تعریفش از صدای مرگ!!!!محشر بود! ............حضور مرگ همه ی موهومات را نیست و نابود میکند. ما بچه ی مرگ هستیم و مرگ است ک ما را از فریب های زندگی نجات میدهد و درته زندگی اوست ک ما را صدا میزند و ب سوی خودش میخواند در سن هایی ک هنوز زبان مردم را نمیفهمیم اگر گاهی میان بازی مکث میکنیم برای این است ک صدای مرگ را بشنویم و در تمام مدت زندگی مرگ است ک ب ما اشاره میکند،آیا برای کسی اتفاق نیفتاده ک ناگهان و بدون دلیل ب فکر فرو برود و ب قدری در فکرغوطه ور بشود ک از زمان و مکان خودش بی خبر بشود و نداند ک فکر چ چیز را میکند? آن وقت باید کوشش کند برای اینکه ب وضعیت و دنیای ظاهری خودش دوباره آگاه و آشنا بشنود............. این صدای مرگ است!!!,5
خیلی خوب بود.فضای عجیبی داشت.تمام مدت که داشتم مبخوندم انگار داشتم خواب میدیدم.واقعا نوشتن همچین چیزی هنر میخواد.مرسی از طاقچه مرسی از مرحوم هدایت,4
من الان فصل اول رو تموم کردم!انقدر برام هضم داستان سخت بود ک سردرد گرفتم!ادبیاتش محشره ولی واقعا صادق هدایت با نوشتن اینا قشنگ علت خودکشیش معلومه!منم وقتی دارم میخونم هرلحظه ب مرگ و خودکشی فکرمیکنم چ برسه ب اینک بخام اینجوربنویسم! واقعا نمیدونم چی باید بگم ازش! قشنگ ترین کلمه.....حس مبهم!!!! اینجوری بهترمیشه احساس رو بعدازخوندنش بیان کرد! واقعا ک ی حس مبهمه!!!! دوسش دارم!,0
نویسنده ای که خودش دچار پوچ گرایی بوده، اقدام به خود کشی کرده و آخر سر هم با خودکشی از دنیا رفته آثارش می خواد چی باشه جز پوچ گرایی و توهم؟!,1
فوق العاده زیبا و دلنشین بود لذت بردم,5
